ID,Loan_Type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship,Default
2481,Car ,Male  ,38,College ,80988,648,2,2,Citizen    ,0
2482,Home,Male  ,33,HS      ,78731,599,3,2,Citizen    ,0
2483,Home,Male  ,40,College ,97335,711,6,2,Citizen    ,0
2484,Car ,Male  ,46,HS      ,71650,530,0,2,Citizen    ,0
2485,Car ,Female,34,College ,92663,598,2,2,Citizen    ,0
2486,Home,Male  ,37,HS      ,74825,625,3,2,Citizen    ,0
2487,Car ,Female,34,HS      ,112788,679,3,2,Citizen    ,0
2488,Car ,Male  ,44,HS      ,81470,557,2,2,Citizen    ,0
2489,Car ,Male  ,34,HS      ,96566,625,0,2,Citizen    ,0
2490,Home,Female,39,College ,74885,538,7,2,Citizen    ,0
2491,Car ,Female,45,HS      ,105407,587,2,2,Citizen    ,0
2492,Home,Male  ,42,HS      ,86305,573,4,2,Citizen    ,0
2493,Home,Male  ,35,HS      ,59535,553,7,2,Citizen    ,0
2494,Car ,Male  ,51,HS      ,108558,702,2,2,Citizen    ,0
2495,Home,Female,45,HS      ,106380,625,5,2,Citizen    ,0
2496,Car ,Male  ,45,HS      ,85981,601,1,2,Citizen    ,0
2497,Car ,Male  ,42,HS      ,86015,743,0,2,Non-citizen,0
2498,Car ,Female,42,HS      ,85865,584,0,2,Citizen    ,0
2499,Car ,Male  ,54,HS      ,121933,677,2,2,Citizen    ,0
2500,Home,Female,39,HS      ,103224,600,6,2,Citizen    ,0
2501,Car ,Male  ,35,College ,102455,690,2,1,Citizen    ,0
2502,Home,Male  ,49,HS      ,87873,615,7,2,Citizen    ,0
2503,Home,Male  ,39,HS      ,92474,655,5,2,Citizen    ,0
2504,Car ,Male  ,42,College ,98204,587,1,2,Citizen    ,0
2505,Car ,Male  ,45,HS      ,104240,706,0,2,Citizen    ,0
2506,Car ,Male  ,41,HS      ,87852,514,0,2,Citizen    ,0
2507,Car ,Female,44,HS      ,80220,614,1,2,Citizen    ,0
2508,Home,Male  ,46,HS      ,85608,567,7,2,Citizen    ,0
2509,Car ,Male  ,37,HS      ,110359,520,0,2,Citizen    ,0
2510,Car ,Female,44,HS      ,123945,578,1,2,Citizen    ,1
2511,Car ,Male  ,46,HS      ,76120,563,0,2,Citizen    ,0
2512,Car ,Male  ,40,College ,94692,681,2,2,Citizen    ,0
2513,Car ,Male  ,43,HS      ,103613,615,1,2,Citizen    ,0
2514,Car ,Female,42,College ,108977,620,0,2,Citizen    ,0
2515,Car ,Female,54,HS      ,95616,620,0,2,Citizen    ,0
2516,Car ,Female,41,College ,72475,613,2,2,Citizen    ,0
2517,Car ,Female,38,HS      ,95636,605,0,2,Citizen    ,0
2518,Car ,Female,39,HS      ,72953,585,1,2,Citizen    ,0
2519,Car ,Male  ,53,HS      ,120335,781,1,1,Non-citizen,0
2520,Car ,Male  ,43,HS      ,89780,704,1,2,Citizen    ,0
2521,Car ,Male  ,34,HS      ,59190,660,0,2,Citizen    ,0
2522,Home,Male  ,44,HS      ,85079,654,4,2,Citizen    ,0
2523,Home,Male  ,45,HS      ,109624,617,4,2,Citizen    ,0
2524,Home,Female,49,College ,92377,760,4,2,Citizen    ,0
2525,Car ,Male  ,45,HS      ,111802,698,2,2,Citizen    ,1
2526,Car ,Male  ,58,College ,113894,665,2,2,Non-citizen,1
2527,Car ,Female,44,HS      ,56841,536,0,2,Citizen    ,0
2528,Car ,Male  ,53,HS      ,112156,596,0,2,Citizen    ,0
2529,Car ,Male  ,37,HS      ,91703,673,3,2,Citizen    ,0
2530,Car ,Female,48,Gradaute,103015,757,3,2,Citizen    ,0
2531,Car ,Male  ,45,HS      ,106660,539,0,2,Citizen    ,0
2532,Home,Male  ,46,HS      ,102578,590,4,2,Citizen    ,0
2533,Car ,Male  ,46,HS      ,98259,542,0,2,Citizen    ,0
2534,Car ,Female,34,HS      ,88498,582,0,2,Citizen    ,0
2535,Car ,Female,39,Gradaute,116456,477,2,2,Citizen    ,0
2536,Car ,Female,48,HS      ,105189,719,0,1,Citizen    ,0
2537,Home,Male  ,42,HS      ,106561,628,12,1,Citizen    ,0
2538,Car ,Female,44,HS      ,81780,614,1,2,Citizen    ,0
2539,Car ,Female,38,HS      ,130541,665,0,2,Citizen    ,0
2540,Car ,Female,40,HS      ,112008,724,0,1,Citizen    ,0
2541,Car ,Female,50,Gradaute,96023,658,1,2,Citizen    ,1
2542,Car ,Male  ,37,College ,95134,650,1,2,Citizen    ,1
2543,Car ,Male  ,36,Gradaute,127982,568,3,2,Non-citizen,0
2544,Car ,Female,38,HS      ,82564,532,1,2,Citizen    ,0
2545,Home,Male  ,34,HS      ,82396,573,8,2,Citizen    ,0
2546,Home,Female,51,College ,68717,603,8,2,Citizen    ,0
2547,Car ,Male  ,49,College ,90978,722,3,2,Citizen    ,0
2548,Home,Female,39,College ,109053,531,7,2,Citizen    ,0
2549,Car ,Male  ,41,HS      ,120126,661,1,2,Citizen    ,0
2550,Car ,Female,61,College ,108540,664,3,1,Citizen    ,0
2551,Home,Female,36,HS      ,77719,629,5,2,Citizen    ,0
2552,Car ,Female,54,College ,121507,693,2,1,Non-citizen,0
2553,Car ,Male  ,50,College ,131533,679,3,2,Citizen    ,0
2554,Home,Female,42,HS      ,70681,653,4,2,Citizen    ,0
2555,Car ,Male  ,51,HS      ,63827,680,2,2,Citizen    ,0
2556,Car ,Male  ,43,HS      ,81802,612,0,1,Citizen    ,0
2557,Home,Male  ,38,HS      ,85709,644,3,2,Citizen    ,0
2558,Car ,Female,41,College ,118115,706,1,2,Citizen    ,1
2559,Home,Female,42,College ,108051,617,9,2,Citizen    ,0
2560,Car ,Male  ,39,HS      ,81366,488,0,2,Citizen    ,0
2561,Home,Male  ,53,HS      ,102170,779,7,2,Citizen    ,0
2562,Home,Male  ,43,HS      ,78667,630,5,2,Citizen    ,0
2563,Car ,Female,42,College ,84294,611,2,2,Citizen    ,0
2564,Car ,Female,48,College ,107480,559,2,1,Citizen    ,0
2565,Car ,Female,45,College ,97090,588,0,2,Citizen    ,0
2566,Car ,Female,42,HS      ,94293,725,0,2,Citizen    ,0
2567,Car ,Male  ,39,HS      ,98485,526,0,2,Citizen    ,0
2568,Car ,Male  ,45,College ,109458,573,2,2,Citizen    ,0
2569,Car ,Female,49,HS      ,115798,602,2,2,Citizen    ,0
2570,Car ,Female,35,College ,84203,560,0,2,Citizen    ,0
2571,Car ,Male  ,34,HS      ,92180,538,1,2,Citizen    ,0
2572,Home,Male  ,42,HS      ,130503,540,9,2,Citizen    ,0
2573,Car ,Male  ,41,HS      ,70772,482,0,2,Citizen    ,0
2574,Car ,Male  ,47,HS      ,80719,533,1,1,Citizen    ,0
2575,Home,Female,51,College ,102291,598,13,2,Citizen    ,0
2576,Home,Female,45,College ,76871,641,6,2,Citizen    ,0
2577,Car ,Female,50,HS      ,112264,678,1,2,Non-citizen,0
2578,Car ,Male  ,36,HS      ,79859,540,0,2,Citizen    ,0
2579,Car ,Male  ,34,HS      ,99209,529,1,2,Citizen    ,0
2580,Home,Male  ,31,HS      ,65811,541,6,2,Citizen    ,0
2581,Car ,Male  ,41,College ,90020,616,0,2,Non-citizen,0
2582,Car ,Female,47,College ,98411,702,1,2,Citizen    ,0
2583,Home,Male  ,41,HS      ,103778,603,7,2,Citizen    ,0
2584,Car ,Female,36,College ,107120,618,1,2,Citizen    ,0
2585,Car ,Female,50,College ,119106,707,2,1,Non-citizen,0
2586,Car ,Female,42,HS      ,102102,639,1,2,Citizen    ,0
2587,Car ,Female,55,HS      ,81877,617,1,2,Citizen    ,0
2588,Car ,Male  ,46,College ,86886,574,1,2,Citizen    ,0
2589,Car ,Male  ,42,HS      ,129967,633,1,2,Citizen    ,0
2590,Car ,Male  ,38,Gradaute,83777,572,1,2,Citizen    ,0
2591,Car ,Female,42,College ,118150,613,3,2,Citizen    ,1
2592,Car ,Female,46,HS      ,82934,588,1,2,Citizen    ,0
2593,Car ,Male  ,39,HS      ,45649,559,0,2,Citizen    ,0
2594,Home,Male  ,44,HS      ,92142,561,0,2,Citizen    ,0
2595,Car ,Female,40,HS      ,82681,648,3,1,Citizen    ,1
2596,Car ,Female,43,HS      ,82859,675,0,2,Citizen    ,0
2597,Car ,Male  ,46,HS      ,109801,616,0,2,Citizen    ,0
2598,Home,Female,51,HS      ,74041,645,4,2,Citizen    ,0
2599,Home,Male  ,41,HS      ,51561,512,2,2,Citizen    ,0
2600,Home,Male  ,35,College ,61825,533,9,2,Citizen    ,0
2601,Home,Female,47,HS      ,107298,552,1,2,Citizen    ,0
2602,Car ,Female,47,College ,101675,625,1,2,Non-citizen,1
2603,Car ,Female,48,College ,89329,568,1,2,Citizen    ,0
2604,Car ,Female,40,College ,66755,660,0,2,Citizen    ,0
2605,Car ,Male  ,43,HS      ,84954,594,1,2,Citizen    ,0
2606,Car ,Female,38,College ,67975,531,2,2,Citizen    ,0
2607,Car ,Male  ,34,HS      ,106489,636,1,2,Citizen    ,0
2608,Car ,Male  ,51,HS      ,90379,542,1,2,Citizen    ,0
2609,Car ,Female,52,HS      ,108540,778,1,2,Citizen    ,0
2610,Car ,Male  ,37,HS      ,68787,518,0,2,Citizen    ,0
2611,Home,Male  ,39,HS      ,111623,576,6,2,Citizen    ,0
2612,Car ,Male  ,42,HS      ,97723,628,0,2,Citizen    ,1
2613,Car ,Male  ,55,Gradaute,88385,610,3,2,Non-citizen,0
2614,Car ,Male  ,44,College ,104452,565,2,2,Citizen    ,0
2615,Car ,Male  ,38,Gradaute,99306,562,1,2,Citizen    ,0
2616,Car ,Male  ,40,HS      ,97728,639,0,2,Citizen    ,0
2617,Home,Male  ,31,HS      ,54442,511,5,2,Citizen    ,0
2618,Car ,Female,53,Gradaute,122538,680,2,2,Non-citizen,0
2619,Car ,Female,44,College ,81030,617,1,2,Citizen    ,0
2620,Car ,Female,41,HS      ,98832,510,1,2,Citizen    ,0
2621,Home,Male  ,42,HS      ,114359,583,5,2,Citizen    ,0
2622,Car ,Female,56,College ,106979,682,1,2,Citizen    ,1
2623,Home,Male  ,44,HS      ,97098,585,5,2,Citizen    ,0
2624,Car ,Male  ,40,HS      ,94550,563,3,2,Citizen    ,0
2625,Car ,Male  ,33,HS      ,63705,426,0,2,Citizen    ,0
2626,Car ,Male  ,47,HS      ,128301,636,1,2,Citizen    ,0
2627,Car ,Male  ,31,HS      ,84542,552,0,2,Citizen    ,0
2628,Car ,Female,46,HS      ,117024,645,0,1,Citizen    ,0
2629,Car ,Female,44,HS      ,96203,699,2,2,Citizen    ,0
2630,Home,Male  ,36,HS      ,66685,576,6,2,Citizen    ,0
2631,Home,Male  ,39,HS      ,59552,570,3,2,Citizen    ,0
2632,Car ,Male  ,56,College ,104106,738,2,2,Citizen    ,0
2633,Car ,Male  ,39,HS      ,103451,653,0,2,Citizen    ,0
2634,Car ,Female,53,Gradaute,101102,703,1,2,Citizen    ,1
2635,Home,Female,44,HS      ,111681,626,9,1,Citizen    ,0
2636,Car ,Male  ,32,HS      ,86973,565,0,2,Citizen    ,0
2637,Car ,Male  ,25,HS      ,88745,578,0,2,Citizen    ,0
2638,Home,Male  ,40,HS      ,108407,661,2,2,Citizen    ,0
2639,Home,Female,45,HS      ,98136,573,7,2,Citizen    ,0
2640,Car ,Female,47,HS      ,86146,646,3,2,Citizen    ,0
2641,Home,Female,35,HS      ,77892,540,6,2,Citizen    ,0
2642,Home,Male  ,38,HS      ,89738,389,5,2,Citizen    ,0
2643,Home,Male  ,38,HS      ,68502,633,3,2,Citizen    ,0
2644,Car ,Female,39,HS      ,85576,562,2,2,Citizen    ,0
2645,Home,Male  ,38,College ,113460,612,8,2,Citizen    ,0
2646,Home,Female,39,College ,95210,556,3,2,Citizen    ,0
2647,Car ,Female,56,College ,84013,720,1,1,Citizen    ,0
2648,Car ,Male  ,45,HS      ,103125,623,1,2,Citizen    ,0
2649,Car ,Male  ,45,College ,101603,631,2,2,Non-citizen,0
2650,Car ,Female,53,College ,132370,644,3,2,Citizen    ,0
2651,Car ,Male  ,39,HS      ,95938,669,0,2,Citizen    ,0
2652,Car ,Male  ,43,HS      ,86084,613,1,2,Citizen    ,0
2653,Car ,Male  ,41,HS      ,107526,536,0,2,Citizen    ,0
2654,Car ,Female,42,HS      ,117212,600,0,2,Citizen    ,0
2655,Car ,Male  ,42,HS      ,92597,612,1,2,Citizen    ,0
2656,Home,Male  ,35,HS      ,114758,642,5,2,Citizen    ,0
2657,Car ,Male  ,52,HS      ,92322,659,2,1,Citizen    ,0
2658,Car ,Female,48,HS      ,87859,614,0,2,Citizen    ,0
2659,Car ,Male  ,52,HS      ,105417,687,2,2,Citizen    ,1
2660,Car ,Female,47,College ,122785,573,2,2,Non-citizen,0
2661,Home,Male  ,34,HS      ,64071,525,4,2,Citizen    ,0
2662,Car ,Female,29,HS      ,75852,552,1,2,Citizen    ,0
2663,Car ,Female,42,HS      ,87473,439,0,2,Citizen    ,0
2664,Car ,Male  ,39,HS      ,81083,485,0,2,Citizen    ,0
2665,Home,Male  ,39,HS      ,108416,600,7,2,Citizen    ,0
2666,Home,Male  ,39,HS      ,105079,621,8,2,Citizen    ,1
2667,Car ,Male  ,39,College ,98779,582,0,2,Citizen    ,0
2668,Car ,Male  ,50,College ,130236,632,3,2,Citizen    ,0
2669,Home,Male  ,29,HS      ,75371,557,6,2,Citizen    ,0
2670,Car ,Male  ,44,HS      ,68495,721,2,2,Citizen    ,0
2671,Car ,Male  ,31,HS      ,89909,560,0,2,Citizen    ,0
2672,Home,Male  ,40,HS      ,86612,584,4,2,Citizen    ,0
2673,Home,Female,38,College ,107620,599,8,2,Citizen    ,0
2674,Car ,Male  ,39,HS      ,91647,645,1,2,Citizen    ,0
2675,Car ,Female,41,HS      ,104147,560,0,2,Citizen    ,0
2676,Home,Male  ,47,HS      ,109206,621,2,2,Citizen    ,0
2677,Home,Male  ,43,HS      ,93948,518,6,2,Citizen    ,0
2678,Car ,Male  ,44,College ,87300,648,2,2,Citizen    ,0
2679,Car ,Male  ,36,College ,72416,551,1,2,Citizen    ,0
2680,Car ,Male  ,51,College ,112142,648,2,2,Citizen    ,0
2681,Car ,Male  ,36,HS      ,91626,554,1,2,Citizen    ,0
2682,Car ,Male  ,43,HS      ,88598,604,0,2,Citizen    ,0
2683,Car ,Male  ,47,HS      ,96430,580,2,2,Citizen    ,0
2684,Car ,Male  ,40,HS      ,82106,560,0,2,Citizen    ,0
2685,Car ,Male  ,37,HS      ,114252,638,1,2,Citizen    ,0
2686,Car ,Male  ,43,College ,115413,662,0,2,Citizen    ,0
2687,Car ,Male  ,45,HS      ,83352,551,1,2,Citizen    ,0
2688,Car ,Female,52,HS      ,118732,569,1,2,Citizen    ,0
2689,Car ,Female,47,HS      ,113452,562,0,2,Citizen    ,0
2690,Car ,Male  ,43,HS      ,104443,654,0,2,Citizen    ,0
2691,Car ,Female,41,HS      ,85201,622,0,2,Citizen    ,0
2692,Car ,Male  ,43,HS      ,101932,698,0,2,Citizen    ,0
2693,Car ,Male  ,43,College ,75889,629,1,2,Citizen    ,0
2694,Car ,Male  ,41,HS      ,94351,635,2,2,Citizen    ,0
2695,Car ,Female,48,Gradaute,126699,700,0,2,Non-citizen,0
2696,Car ,Male  ,34,College ,105239,582,0,2,Citizen    ,0
2697,Car ,Male  ,42,HS      ,86807,562,1,2,Citizen    ,0
2698,Car ,Female,46,HS      ,68661,681,0,2,Citizen    ,0
2699,Car ,Female,45,HS      ,83237,543,0,2,Citizen    ,0
2700,Car ,Female,49,College ,131640,682,2,2,Citizen    ,0
2701,Car ,Male  ,50,HS      ,108037,568,2,2,Citizen    ,0
2702,Car ,Male  ,38,HS      ,63009,606,0,2,Citizen    ,0
2703,Car ,Male  ,43,College ,111114,545,2,2,Citizen    ,0
2704,Home,Male  ,35,HS      ,93652,609,5,2,Citizen    ,0
2705,Car ,Male  ,36,HS      ,85762,547,0,2,Citizen    ,0
2706,Car ,Male  ,38,HS      ,114928,534,2,2,Citizen    ,0
2707,Car ,Female,50,HS      ,124584,578,2,2,Citizen    ,0
2708,Car ,Female,48,HS      ,89105,682,1,1,Citizen    ,0
2709,Car ,Male  ,45,HS      ,41568,510,0,2,Citizen    ,0
2710,Car ,Female,46,HS      ,88157,591,1,2,Citizen    ,1
2711,Car ,Male  ,32,HS      ,79157,628,1,2,Citizen    ,0
2712,Car ,Male  ,42,College ,123185,626,1,2,Citizen    ,0
2713,Car ,Female,53,Gradaute,96860,746,2,2,Non-citizen,1
2714,Home,Male  ,51,HS      ,100704,622,6,2,Citizen    ,0
2715,Car ,Female,49,College ,80013,577,3,2,Citizen    ,0
2716,Car ,Male  ,37,HS      ,94275,552,1,2,Citizen    ,0
2717,Home,Male  ,40,College ,126728,613,12,2,Citizen    ,0
2718,Car ,Female,50,HS      ,137984,665,3,2,Citizen    ,0
2719,Home,Male  ,42,HS      ,106235,533,8,2,Citizen    ,0
2720,Home,Female,45,HS      ,115379,805,10,1,Citizen    ,0
2721,Home,Male  ,39,HS      ,71710,550,5,2,Citizen    ,0
2722,Car ,Male  ,51,HS      ,87879,635,2,2,Citizen    ,0
2723,Car ,Female,43,HS      ,95199,599,1,2,Citizen    ,0
2724,Car ,Male  ,55,College ,120898,594,1,2,Citizen    ,1
2726,Car ,Male  ,46,HS      ,123932,654,1,2,Citizen    ,0
2727,Car ,Male  ,41,HS      ,95391,588,0,2,Citizen    ,0
2728,Home,Male  ,40,HS      ,43635,581,2,2,Citizen    ,0
2729,Car ,Male  ,51,HS      ,94753,602,2,2,Citizen    ,0
2730,Car ,Female,48,College ,88892,620,0,1,Non-citizen,0
2731,Car ,Female,42,HS      ,86824,660,1,1,Citizen    ,0
2732,Car ,Male  ,37,HS      ,90987,588,0,2,Citizen    ,0
2733,Car ,Male  ,40,HS      ,107008,633,3,2,Citizen    ,0
2734,Car ,Male  ,41,HS      ,96818,620,3,2,Citizen    ,0
2735,Car ,Male  ,49,HS      ,82365,596,3,2,Citizen    ,0
2736,Car ,Male  ,49,HS      ,80904,666,0,2,Citizen    ,0
2737,Home,Male  ,41,College ,78637,471,8,2,Citizen    ,0
2738,Home,Female,41,Gradaute,119065,768,10,2,Citizen    ,0
2739,Home,Male  ,39,HS      ,119698,614,8,2,Citizen    ,0
2740,Car ,Female,46,College ,129168,696,3,2,Citizen    ,0
2741,Car ,Male  ,42,HS      ,119100,606,2,2,Citizen    ,0
2742,Car ,Male  ,45,HS      ,87813,557,2,2,Citizen    ,0
2743,Car ,Male  ,36,HS      ,95251,641,0,2,Citizen    ,0
2744,Car ,Male  ,49,HS      ,83903,718,0,2,Citizen    ,1
2745,Car ,Female,53,Gradaute,81774,650,2,2,Citizen    ,0
2746,Car ,Male  ,35,College ,88074,558,1,2,Citizen    ,0
2747,Car ,Female,47,Gradaute,109658,723,2,2,Citizen    ,1
2748,Car ,Male  ,32,College ,86725,658,1,2,Citizen    ,0
2749,Car ,Female,56,HS      ,137210,577,2,2,Citizen    ,0
2750,Car ,Male  ,45,HS      ,118702,702,1,1,Citizen    ,0
2751,Car ,Male  ,50,HS      ,77373,581,0,2,Citizen    ,0
2752,Car ,Male  ,46,College ,101932,684,2,2,Citizen    ,0
2753,Home,Male  ,51,College ,96921,669,13,2,Citizen    ,0
2754,Car ,Male  ,46,College ,111032,692,3,2,Citizen    ,1
2755,Home,Male  ,37,HS      ,57147,514,5,2,Citizen    ,0
2756,Home,Male  ,37,HS      ,84807,582,4,2,Citizen    ,0
2757,Home,Male  ,44,HS      ,51949,531,2,2,Citizen    ,0
2758,Home,Male  ,33,HS      ,85978,548,10,2,Citizen    ,0
2759,Home,Female,33,HS      ,58406,525,1,2,Citizen    ,0
2760,Car ,Male  ,46,HS      ,81620,606,0,2,Citizen    ,0
2761,Car ,Male  ,36,HS      ,84775,602,0,2,Citizen    ,0
2762,Car ,Male  ,40,HS      ,102023,667,2,2,Citizen    ,1
2763,Car ,Male  ,48,College ,84142,597,1,2,Citizen    ,0
2764,Car ,Male  ,37,Gradaute,90153,626,2,2,Citizen    ,0
2765,Car ,Female,43,HS      ,98270,511,2,2,Citizen    ,0
2766,Home,Male  ,29,College ,75730,510,8,2,Citizen    ,0
2767,Car ,Female,42,HS      ,101091,670,1,2,Citizen    ,0
2768,Car ,Female,43,HS      ,113027,659,0,1,Citizen    ,0
2769,Car ,Female,52,HS      ,107225,635,1,2,Citizen    ,1
2770,Home,Male  ,42,HS      ,92684,651,2,2,Citizen    ,0
2771,Car ,Female,46,HS      ,86699,643,3,1,Citizen    ,0
2772,Car ,Female,52,HS      ,126475,600,0,2,Citizen    ,0
2773,Car ,Female,44,College ,96768,651,2,1,Citizen    ,0
2774,Car ,Male  ,38,HS      ,76436,632,1,2,Citizen    ,0
2775,Home,Female,40,Gradaute,103626,639,10,2,Citizen    ,0
2776,Home,Male  ,39,College ,97377,555,4,2,Citizen    ,0
2777,Car ,Female,49,College ,125716,752,3,1,Citizen    ,0
2778,Home,Male  ,44,HS      ,117753,683,3,2,Citizen    ,0
2779,Home,Male  ,38,HS      ,86650,612,1,2,Citizen    ,0
2780,Car ,Female,39,HS      ,91710,492,0,2,Citizen    ,0
2781,Car ,Female,47,College ,124534,654,2,2,Citizen    ,0
2782,Car ,Male  ,42,HS      ,85219,585,0,2,Citizen    ,0
2783,Car ,Male  ,42,College ,86340,695,2,1,Citizen    ,1
2784,Car ,Male  ,36,HS      ,80826,540,0,2,Citizen    ,0
2785,Car ,Female,46,HS      ,103610,680,1,2,Citizen    ,0
2786,Car ,Male  ,28,HS      ,114473,633,2,1,Citizen    ,0
2787,Car ,Female,54,College ,113089,620,3,2,Citizen    ,0
2788,Home,Male  ,39,HS      ,137571,584,5,2,Citizen    ,0
2789,Car ,Male  ,45,HS      ,111936,660,3,2,Citizen    ,0
2790,Car ,Female,53,HS      ,100482,777,1,1,Citizen    ,0
2791,Car ,Female,50,College ,92861,542,2,2,Citizen    ,0
2792,Car ,Female,57,Gradaute,87294,746,2,2,Citizen    ,0
2793,Car ,Male  ,33,HS      ,144859,553,0,2,Citizen    ,0
2794,Home,Female,42,HS      ,117013,685,5,2,Citizen    ,0
2795,Car ,Male  ,45,College ,66880,647,2,2,Citizen    ,0
2796,Car ,Female,45,College ,87547,542,2,2,Citizen    ,0
2797,Home,Female,38,HS      ,90027,527,7,2,Citizen    ,0
2798,Car ,Female,35,HS      ,93282,538,2,1,Citizen    ,0
2799,Car ,Female,44,HS      ,87317,589,0,2,Citizen    ,0
2800,Home,Male  ,45,HS      ,84784,667,6,2,Citizen    ,0
2801,Car ,Female,46,HS      ,102144,598,1,2,Citizen    ,0
2802,Car ,Male  ,50,HS      ,89973,597,0,2,Citizen    ,0
2803,Home,Male  ,40,HS      ,76837,618,6,2,Citizen    ,0
2804,Car ,Male  ,37,HS      ,93548,643,0,2,Citizen    ,0
2805,Home,Female,38,HS      ,132080,628,5,2,Citizen    ,0
2806,Home,Female,44,HS      ,113276,657,7,1,Citizen    ,0
2807,Car ,Female,39,HS      ,100290,564,0,2,Citizen    ,0
2808,Home,Male  ,38,HS      ,81396,633,5,2,Citizen    ,0
2809,Car ,Female,36,HS      ,98544,493,0,2,Citizen    ,0
2810,Car ,Female,43,HS      ,76466,566,0,2,Citizen    ,0
2811,Car ,Male  ,47,HS      ,95405,676,0,2,Citizen    ,0
2812,Car ,Male  ,48,HS      ,91110,588,0,2,Citizen    ,0
2813,Home,Male  ,28,HS      ,62278,433,2,2,Citizen    ,0
2814,Car ,Female,44,College ,115638,618,3,1,Citizen    ,0
2815,Home,Male  ,36,HS      ,78086,510,9,2,Citizen    ,0
2816,Home,Female,43,HS      ,88683,496,9,2,Citizen    ,0
2817,Car ,Male  ,51,HS      ,86799,551,2,2,Citizen    ,0
2818,Car ,Male  ,46,College ,100428,651,2,2,Citizen    ,0
2819,Home,Male  ,24,HS      ,61086,594,7,2,Citizen    ,0
2820,Car ,Male  ,45,HS      ,104838,568,0,2,Citizen    ,0
2821,Car ,Male  ,53,HS      ,113409,637,0,2,Citizen    ,1
2822,Home,Female,40,HS      ,91359,656,9,2,Citizen    ,0
2823,Home,Female,48,HS      ,105852,619,2,2,Citizen    ,0
2824,Car ,Female,51,HS      ,99551,559,2,2,Citizen    ,0
2825,Car ,Female,34,HS      ,91110,627,0,2,Citizen    ,0
2826,Car ,Female,48,HS      ,95776,445,1,2,Citizen    ,0
2827,Car ,Male  ,37,College ,97905,533,1,2,Citizen    ,0
2828,Car ,Male  ,57,HS      ,112035,620,3,2,Citizen    ,0
2829,Car ,Male  ,41,HS      ,87676,522,0,2,Citizen    ,0
2830,Car ,Male  ,37,Gradaute,108015,616,3,2,Citizen    ,0
2831,Car ,Female,38,College ,115062,561,1,2,Citizen    ,0
2832,Home,Male  ,24,HS      ,79495,464,7,2,Citizen    ,0
2833,Car ,Female,39,HS      ,108224,669,0,2,Citizen    ,0
2834,Car ,Female,41,HS      ,106160,605,1,2,Citizen    ,0
2835,Car ,Male  ,46,HS      ,93438,522,0,2,Citizen    ,0
2836,Car ,Male  ,44,HS      ,57882,522,0,2,Citizen    ,0
2837,Car ,Female,35,College ,97906,588,2,2,Citizen    ,0
2838,Home,Female,33,HS      ,76587,540,5,2,Citizen    ,0
2839,Home,Male  ,37,HS      ,107347,560,0,2,Citizen    ,0
2840,Car ,Male  ,48,HS      ,88247,607,3,2,Citizen    ,0
2841,Car ,Male  ,51,HS      ,103143,638,1,2,Citizen    ,0
2842,Car ,Female,42,College ,96531,528,1,2,Citizen    ,0
2843,Car ,Male  ,35,HS      ,99805,587,1,2,Citizen    ,0
2844,Home,Male  ,40,College ,85754,597,8,2,Citizen    ,0
2845,Car ,Female,45,HS      ,117309,564,1,1,Citizen    ,0
2846,Car ,Female,41,HS      ,98008,583,0,2,Citizen    ,0
2847,Home,Female,43,HS      ,83934,620,4,2,Citizen    ,0
2848,Car ,Male  ,50,HS      ,113979,566,1,2,Citizen    ,0
2849,Car ,Male  ,39,HS      ,90389,645,1,2,Citizen    ,0
2850,Home,Male  ,41,HS      ,81808,693,7,2,Citizen    ,0
2851,Car ,Female,48,HS      ,120006,580,0,2,Citizen    ,1
2852,Home,Male  ,36,HS      ,89092,635,2,2,Citizen    ,0
2853,Car ,Male  ,39,HS      ,104401,712,1,2,Citizen    ,0
2854,Car ,Female,40,College ,83297,535,0,2,Citizen    ,0
2855,Car ,Male  ,48,HS      ,91776,576,2,2,Citizen    ,0
2856,Car ,Female,38,College ,102361,566,2,2,Citizen    ,0
2857,Home,Male  ,51,HS      ,109399,713,5,2,Citizen    ,0
2858,Home,Female,46,College ,94489,541,9,2,Citizen    ,0
2859,Car ,Male  ,46,HS      ,88507,509,2,2,Citizen    ,0
2860,Car ,Male  ,38,HS      ,69593,517,1,2,Citizen    ,0
2861,Car ,Female,45,HS      ,113500,718,2,2,Citizen    ,0
2862,Home,Male  ,46,College ,113373,702,13,2,Citizen    ,0
2863,Car ,Female,53,Gradaute,73900,654,1,2,Citizen    ,0
2864,Home,Female,42,HS      ,83586,658,3,2,Citizen    ,0
2865,Car ,Male  ,40,HS      ,78161,610,1,2,Citizen    ,0
2866,Car ,Male  ,38,HS      ,76044,552,2,2,Citizen    ,0
2867,Home,Male  ,39,HS      ,84708,658,6,2,Citizen    ,0
2868,Home,Male  ,34,College ,85824,625,1,2,Citizen    ,0
2869,Car ,Female,45,College ,83492,632,2,2,Non-citizen,0
2870,Car ,Female,45,HS      ,114616,533,0,2,Citizen    ,0
2871,Car ,Male  ,47,HS      ,87805,530,1,2,Citizen    ,0
